month,hour,maintenance,failure,weekday,temprature,simple_pos
8,12,336,1041,4,198303.6145,1
8,11,336,1433,4,198303.6145,1
8,10,336,1018,4,198303.6145,0
8,9,336,448,4,198303.6145,0
8,8,336,863,4,198303.6145,1
8,7,336,575,4,198303.6145,1
8,6,336,1506,4,198303.6145,1
8,5,336,1506,4,198303.6145,1
8,4,336,1947,4,198303.6145,0
8,3,336,1372,4,198303.6145,0
8,2,336,954,4,198303.6145,0
8,1,336,954,4,198303.6145,0
8,0,336,2936,4,198303.6145,0
8,23,276,1982,3,189222.0767,1
8,22,276,2967,3,189222.0767,0
8,21,276,3072,3,189222.0767,1
8,20,276,2031,3,189222.0767,1
8,19,276,2256,3,189222.0767,1
8,18,276,2377,3,189222.0767,1
8,17,609,2347,3,189222.0767,1
8,16,609,3124,3,189222.0767,0
8,15,609,3124,3,189222.0767,1
8,14,609,1863,3,189222.0767,1
8,13,609,1863,3,189222.0767,1
8,12,609,2102,3,189222.0767,1
8,11,609,2400,3,189222.0767,1
8,10,866,1782,3,189222.0767,1
8,9,866,953,3,189222.0767,1
8,8,866,1554,3,189222.0767,1
8,7,277,1429,3,189222.0767,1
8,6,277,1689,3,189222.0767,1
8,5,277,1453,3,189222.0767,1
8,4,277,1733,3,189222.0767,0
8,3,277,1484,3,189222.0767,1
8,2,277,1497,3,189222.0767,1
8,1,277,573,3,189222.0767,1
8,0,277,1483,3,189222.0767,1
8,23,277,957,2,189192.1068,1
8,22,277,998,2,189192.1068,1
8,21,277,1071,2,189192.1068,1
8,20,277,1166,2,189192.1068,1
8,19,277,929,2,189192.1068,1
8,18,277,1248,2,189192.1068,0
8,17,277,2028,2,189192.1068,0
8,16,277,1486,2,189192.1068,0
8,15,277,2067,2,189192.1068,0
8,14,277,2063,2,189192.1068,0
8,13,277,1702,2,189192.1068,0
8,12,277,959,2,189192.1068,0
8,11,277,959,2,189192.1068,0
8,10,277,862,2,189192.1068,0
8,9,307,997,2,189192.1068,0
8,8,307,997,2,189192.1068,1
8,7,307,405,2,189192.1068,0
8,6,307,401,2,189192.1068,0
8,5,307,396,2,189192.1068,0
8,4,307,381,2,189192.1068,0
8,3,307,212,2,189192.1068,0
8,2,307,292,2,189192.1068,0
8,1,307,374,2,189192.1068,0
8,0,307,662,2,189192.1068,0
8,23,307,586,1,203143.0739,0
8,22,307,639,1,203143.0739,0
8,21,307,692,1,203143.0739,1
8,20,307,661,1,203143.0739,1
8,19,307,576,1,203143.0739,1
8,18,307,508,1,203143.0739,1
8,17,307,456,1,203143.0739,1
8,16,307,405,1,203143.0739,0
8,15,307,340,1,203143.0739,0
8,14,307,340,1,203143.0739,0
8,13,307,280,1,203143.0739,0
8,12,307,280,1,203143.0739,0
8,11,307,280,1,203143.0739,0
8,10,307,280,1,203143.0739,0
8,9,307,280,1,203143.0739,0
8,8,307,280,1,203143.0739,0
8,7,307,280,1,203143.0739,0
8,6,307,363,1,203143.0739,0
8,5,307,522,1,203143.0739,0
8,4,307,365,1,203143.0739,0
8,3,307,288,1,203143.0739,0
8,2,307,289,1,203143.0739,0
8,1,307,82,1,203143.0739,0
8,0,323,597,1,203143.0739,0
8,23,323,597,7,208977.244,0
8,22,323,597,7,208977.244,1
8,21,323,597,7,208977.244,1
8,20,323,597,7,208977.244,1
8,19,323,560,7,208977.244,1
8,18,323,375,7,208977.244,1
8,17,323,375,7,208977.244,1
8,16,323,384,7,208977.244,1
8,15,323,384,7,208977.244,1
8,14,323,384,7,208977.244,1
8,13,323,375,7,208977.244,1
8,12,323,525,7,208977.244,1
8,11,323,525,7,208977.244,1
8,10,323,375,7,208977.244,1
8,9,323,375,7,208977.244,1
8,8,323,375,7,208977.244,1
8,7,323,375,7,208977.244,0
8,6,323,515,7,208977.244,0
8,5,323,651,7,208977.244,1
8,4,323,596,7,208977.244,1
8,3,323,506,7,208977.244,1
8,2,323,467,7,208977.244,1
8,1,323,466,7,208977.244,1
8,0,323,950,7,208977.244,1
8,23,323,530,6,211971.496,1
8,22,323,608,6,211971.496,1
8,21,323,728,6,211971.496,1
8,20,323,650,6,211971.496,1
8,19,323,293,6,211971.496,0
8,18,323,434,6,211971.496,0
8,17,323,296,6,211971.496,1
8,16,323,155,6,211971.496,1
8,15,323,155,6,211971.496,1
8,14,323,155,6,211971.496,1
8,13,323,155,6,211971.496,1
8,12,323,155,6,211971.496,0
8,11,323,431,6,211971.496,1
8,10,323,837,6,211971.496,1
8,9,323,1177,6,211971.496,1
8,8,323,823,6,211971.496,0
8,7,323,679,6,211971.496,0
8,6,323,417,6,211971.496,0
8,5,323,365,6,211971.496,0
8,4,323,365,6,211971.496,0
8,3,323,365,6,211971.496,1
8,2,323,365,6,211971.496,0
8,1,323,210,6,211971.496,0
8,0,355,230,6,211971.496,0
8,23,339,20,5,209937.1888,0
8,22,339,20,5,209937.1888,0
8,21,339,477,5,209937.1888,0
8,20,339,477,5,209937.1888,1
8,19,339,566,5,209937.1888,1
8,18,339,656,5,209937.1888,1
8,17,339,508,5,209937.1888,1
8,16,339,117,5,209937.1888,1
8,15,339,32,5,209937.1888,1
8,14,339,38,5,209937.1888,0
8,13,339,337,5,209937.1888,0
8,12,339,331,5,209937.1888,1
8,11,339,331,5,209937.1888,1
8,10,339,388,5,209937.1888,1
8,9,339,808,5,209937.1888,0
8,8,339,440,5,209937.1888,1
8,7,339,440,5,209937.1888,0
8,6,339,440,5,209937.1888,1
8,5,339,440,5,209937.1888,0
8,4,339,440,5,209937.1888,0
8,3,339,440,5,209937.1888,1
8,2,339,440,5,209937.1888,0
8,1,339,580,5,209937.1888,1
8,0,339,600,5,209937.1888,0
8,23,339,20,4,203745.0084,0
8,22,339,20,4,203745.0084,1
8,21,339,20,4,203745.0084,1
8,20,339,20,4,203745.0084,0
8,19,339,230,4,203745.0084,0
8,18,339,230,4,203745.0084,1
8,17,339,230,4,203745.0084,0
8,16,339,293,4,203745.0084,0
8,15,339,395,4,203745.0084,0
8,14,339,332,4,203745.0084,0
8,13,339,242,4,203745.0084,0
8,12,339,242,4,203745.0084,0
8,11,339,242,4,203745.0084,0
8,10,339,242,4,203745.0084,0
8,9,339,484,4,203745.0084,0
8,8,339,484,4,203745.0084,0
8,7,339,440,4,203745.0084,0
8,6,339,440,4,203745.0084,0
8,5,339,230,4,203745.0084,1
8,4,339,230,4,203745.0084,0
8,3,339,230,4,203745.0084,0
8,2,339,645,4,203745.0084,0
8,1,339,709,4,203745.0084,1
8,0,355,1149,4,203745.0084,0
8,23,293,440,3,200613.8243,0
8,22,293,440,3,200613.8243,1
8,21,293,440,3,200613.8243,1
8,20,293,440,3,200613.8243,0
8,19,293,745,3,200613.8243,0
8,18,293,815,3,200613.8243,0
8,17,293,895,3,200613.8243,0
8,16,293,825,3,200613.8243,0
8,15,293,825,3,200613.8243,0
8,14,293,440,3,200613.8243,0
8,13,293,440,3,200613.8243,0
8,12,293,449,3,200613.8243,0
8,11,293,449,3,200613.8243,0
8,10,293,284,3,200613.8243,0
8,9,293,494,3,200613.8243,0
8,8,293,494,3,200613.8243,1
8,7,293,580,3,200613.8243,0
8,6,293,580,3,200613.8243,0
8,5,293,440,3,200613.8243,0
8,4,293,440,3,200613.8243,0
8,3,293,440,3,200613.8243,0
8,2,293,440,3,200613.8243,0
8,1,293,580,3,200613.8243,0
8,0,293,779,3,200613.8243,0
8,23,293,409,2,205537.6669,0
8,22,293,409,2,205537.6669,0
8,21,293,233,2,205537.6669,0
8,20,293,386,2,205537.6669,0
8,19,293,352,2,205537.6669,0
8,18,293,369,2,205537.6669,0
8,17,293,357,2,205537.6669,0
8,16,293,299,2,205537.6669,0
8,15,293,146,2,205537.6669,0
8,14,293,146,2,205537.6669,0
8,13,293,210,2,205537.6669,0
8,12,293,401,2,205537.6669,0
8,11,293,492,2,205537.6669,0
8,10,293,444,2,205537.6669,0
8,9,293,359,2,205537.6669,0
8,8,293,189,2,205537.6669,1
8,7,293,189,2,205537.6669,0
8,6,293,189,2,205537.6669,0
8,5,293,189,2,205537.6669,1
8,4,293,189,2,205537.6669,1
8,3,293,1120,2,205537.6669,1
8,2,293,1120,2,205537.6669,1
8,1,293,1120,2,205537.6669,1
8,0,293,2423,2,205537.6669,1
8,23,293,1317,1,214166.3298,1
8,22,293,1448,1,214166.3298,1
8,21,293,1293,1,214166.3298,1
8,20,293,362,1,214166.3298,1
8,19,293,362,1,214166.3298,1
8,18,293,506,1,214166.3298,1
8,17,293,561,1,214166.3298,1
8,16,293,425,1,214166.3298,1
8,15,293,413,1,214166.3298,1
8,14,293,483,1,214166.3298,1
8,13,293,508,1,214166.3298,1
8,12,293,486,1,214166.3298,1
8,11,293,251,1,214166.3298,0
8,10,293,288,1,214166.3298,0
8,9,325,270,1,214166.3298,1
8,8,325,270,1,214166.3298,1
8,7,325,270,1,214166.3298,0
8,6,325,468,1,214166.3298,0
8,5,325,371,1,214166.3298,1
8,4,325,231,1,214166.3298,1
8,3,325,231,1,214166.3298,1
8,2,325,1061,1,214166.3298,1
8,1,325,1331,1,214166.3298,1
8,0,325,2129,1,214166.3298,1
8,23,325,1218,7,214333.7187,1
8,22,325,857,7,214333.7187,1
8,21,325,857,7,214333.7187,1
8,20,325,585,7,214333.7187,1
8,19,325,585,7,214333.7187,1
8,18,325,585,7,214333.7187,0
8,17,325,1500,7,214333.7187,1
8,16,325,1765,7,214333.7187,1
8,15,325,850,7,214333.7187,1
8,14,325,985,7,214333.7187,1
8,13,325,1120,7,214333.7187,0
8,12,325,700,7,214333.7187,0
8,11,325,565,7,214333.7187,0
8,10,325,20,7,214333.7187,0
8,9,325,20,7,214333.7187,0
8,8,326,20,7,214333.7187,0
8,7,326,75,7,214333.7187,0
8,6,326,230,7,214333.7187,0
8,5,326,230,7,214333.7187,1
8,4,326,175,7,214333.7187,1
8,3,326,175,7,214333.7187,1
8,2,326,175,7,214333.7187,1
8,1,326,175,7,214333.7187,1
8,0,326,736,7,214333.7187,0
8,23,326,561,6,223521.6788,1
8,22,326,561,6,223521.6788,1
8,21,326,561,6,223521.6788,1
8,20,326,561,6,223521.6788,1
8,19,326,561,6,223521.6788,1
8,18,326,561,6,223521.6788,1
8,17,326,711,6,223521.6788,1
8,16,326,797,6,223521.6788,1
8,15,326,406,6,223521.6788,1
8,14,326,406,6,223521.6788,1
8,13,326,406,6,223521.6788,1
8,12,326,406,6,223521.6788,1
8,11,326,406,6,223521.6788,1
8,10,326,320,6,223521.6788,1
8,9,326,320,6,223521.6788,1
8,8,326,419,6,223521.6788,1
8,7,326,419,6,223521.6788,1
8,6,326,330,6,223521.6788,1
8,5,326,330,6,223521.6788,1
8,4,326,500,6,223521.6788,1
8,3,326,350,6,223521.6788,1
8,2,326,340,6,223521.6788,1
8,1,326,330,6,223521.6788,1
8,0,326,537,6,223521.6788,1
8,23,326,207,5,222664.6481,1
8,22,326,207,5,222664.6481,1
8,21,326,207,5,222664.6481,1
8,20,326,57,5,222664.6481,1
8,19,326,57,5,222664.6481,1
8,18,326,292,5,222664.6481,1
8,17,326,367,5,222664.6481,1
8,16,326,542,5,222664.6481,1
8,15,326,877,5,222664.6481,1
8,14,326,627,5,222664.6481,1
8,13,326,1004,5,222664.6481,1
8,12,326,1004,5,222664.6481,1
8,11,326,593,5,222664.6481,1
8,10,326,772,5,222664.6481,1
8,9,326,823,5,222664.6481,1
8,8,326,789,5,222664.6481,1
8,7,326,769,5,222664.6481,0
8,6,326,769,5,222664.6481,0
8,5,326,769,5,222664.6481,1
8,4,326,769,5,222664.6481,1
8,3,326,769,5,222664.6481,1
8,2,326,769,5,222664.6481,1
8,1,326,769,5,222664.6481,1
8,0,326,1648,5,222664.6481,1
8,23,326,879,4,223630.5546,1
8,22,326,879,4,223630.5546,1
8,21,326,879,4,223630.5546,1
8,20,326,875,4,223630.5546,1
8,19,326,875,4,223630.5546,1
8,18,326,875,4,223630.5546,1
8,17,326,1285,4,223630.5546,1
8,16,482,1344,4,223630.5546,1
8,15,482,1344,4,223630.5546,1
8,14,482,1344,4,223630.5546,1
8,13,482,750,4,223630.5546,1
8,12,482,1160,4,223630.5546,0
8,11,482,750,4,223630.5546,1
8,10,482,1450,4,223630.5546,1
8,9,482,1250,4,223630.5546,1
8,8,482,1000,4,223630.5546,1
8,7,482,980,4,223630.5546,1
8,6,482,980,4,223630.5546,1
8,5,482,980,4,223630.5546,1
8,4,482,980,4,223630.5546,1
8,3,482,980,4,223630.5546,1
8,2,482,825,4,223630.5546,0
8,1,482,525,4,223630.5546,0
8,0,482,880,4,223630.5546,0
8,23,465,355,3,227851.3079,1
8,22,465,478,3,227851.3079,0
8,21,465,502,3,227851.3079,0
8,20,465,659,3,227851.3079,1
8,19,465,511,3,227851.3079,1
8,18,465,357,3,227851.3079,1
8,17,465,331,3,227851.3079,1
8,16,465,335,3,227851.3079,1
8,15,465,335,3,227851.3079,1
8,14,465,888,3,227851.3079,1
8,13,465,906,3,227851.3079,1
8,12,465,1498,3,227851.3079,1
8,11,465,1991,3,227851.3079,1
8,10,465,1454,3,227851.3079,1
8,9,465,1648,3,227851.3079,1
8,8,465,1573,3,227851.3079,1
8,7,465,1093,3,227851.3079,1
8,6,465,1092,3,227851.3079,1
8,5,465,1091,3,227851.3079,1
8,4,465,1091,3,227851.3079,1
8,3,465,1091,3,227851.3079,1
8,2,465,1297,3,227851.3079,1
8,1,465,1449,3,227851.3079,1
8,0,465,3128,3,227851.3079,1
8,23,465,2367,2,226573.9291,1
8,22,465,2457,2,226573.9291,1
8,21,465,2404,2,226573.9291,1
8,20,465,1984,2,226573.9291,1
8,19,465,1911,2,226573.9291,1
8,18,465,1978,2,226573.9291,1
8,17,465,2194,2,226573.9291,1
8,16,465,1512,2,226573.9291,0
8,15,465,1354,2,226573.9291,0
8,14,465,1354,2,226573.9291,1
8,13,465,910,2,226573.9291,1
8,12,465,1271,2,226573.9291,1
8,11,465,1199,2,226573.9291,1
8,10,465,1202,2,226573.9291,1
8,9,465,1472,2,226573.9291,1
8,8,465,897,2,226573.9291,0
8,7,465,463,2,226573.9291,0
8,6,465,403,2,226573.9291,0
8,5,465,521,2,226573.9291,0
8,4,465,639,2,226573.9291,0
8,3,465,639,2,226573.9291,1
8,2,465,488,2,226573.9291,1
8,1,465,370,2,226573.9291,1
8,0,465,1398,2,226573.9291,0
8,23,465,1028,1,218414.3661,1
8,22,465,1103,1,218414.3661,1
8,21,465,1103,1,218414.3661,1
8,20,465,1103,1,218414.3661,1
8,19,465,943,1,218414.3661,1
8,18,465,1018,1,218414.3661,1
8,17,465,982,1,218414.3661,1
8,16,465,431,1,218414.3661,1
8,15,465,431,1,218414.3661,1
8,14,465,757,1,218414.3661,1
8,13,465,782,1,218414.3661,1
8,12,465,799,1,218414.3661,1
8,11,465,749,1,218414.3661,1
8,10,465,871,1,218414.3661,1
8,9,465,570,1,218414.3661,1
8,8,465,442,1,218414.3661,1
8,7,465,157,1,218414.3661,0
8,6,465,0,1,218414.3661,0
8,5,465,0,1,218414.3661,0
8,4,465,0,1,218414.3661,0
8,3,465,135,1,218414.3661,0
8,2,465,135,1,218414.3661,1
8,1,465,135,1,218414.3661,1
8,0,465,135,1,218414.3661,0
8,23,465,410,7,217970.7125,1
8,22,465,475,7,217970.7125,1
8,21,465,780,7,217970.7125,1
8,20,465,780,7,217970.7125,1
8,19,465,715,7,217970.7125,1
8,18,465,66,7,217970.7125,0
8,17,465,185,7,217970.7125,0
8,16,465,250,7,217970.7125,0
8,15,465,185,7,217970.7125,0
8,14,465,185,7,217970.7125,0
8,13,465,305,7,217970.7125,1
8,12,465,239,7,217970.7125,0
8,11,465,299,7,217970.7125,0
8,10,465,439,7,217970.7125,0
8,9,465,574,7,217970.7125,0
8,8,465,314,7,217970.7125,0
8,7,465,290,7,217970.7125,0
8,6,465,290,7,217970.7125,0
8,5,465,500,7,217970.7125,1
8,4,465,500,7,217970.7125,0
8,3,465,563,7,217970.7125,0
8,2,465,613,7,217970.7125,0
8,1,465,615,7,217970.7125,0
8,0,465,723,7,217970.7125,1
8,23,465,734,6,213461.9528,1
8,22,465,882,6,213461.9528,1
8,21,465,804,6,213461.9528,1
8,20,465,1060,6,213461.9528,1
8,19,465,1132,6,213461.9528,1
8,18,465,964,6,213461.9528,1
8,17,465,1242,6,213461.9528,1
8,16,465,1787,6,213461.9528,1
8,15,465,1918,6,213461.9528,1
8,14,465,1390,6,213461.9528,1
8,13,465,1260,6,213461.9528,1
8,12,465,1220,6,213461.9528,1
8,11,465,975,6,213461.9528,1
8,10,465,495,6,213461.9528,1
8,9,465,475,6,213461.9528,0
8,8,465,265,6,213461.9528,0
8,7,465,210,6,213461.9528,0
8,6,465,210,6,213461.9528,0
8,5,465,210,6,213461.9528,1
8,4,465,575,6,213461.9528,1
8,3,465,575,6,213461.9528,1
8,2,465,575,6,213461.9528,1
8,1,465,575,6,213461.9528,1
8,0,465,1254,6,213461.9528,1
8,23,465,827,5,213059.0572,0
8,22,465,495,5,213059.0572,0
8,21,465,407,5,213059.0572,0
8,20,465,319,5,213059.0572,0
8,19,465,319,5,213059.0572,0
8,18,465,259,5,213059.0572,1
8,17,465,359,5,213059.0572,1
8,16,465,708,5,213059.0572,1
8,15,465,608,5,213059.0572,1
8,14,465,359,5,213059.0572,1
8,13,465,40,5,213059.0572,1
8,12,465,1050,5,213059.0572,1
8,11,465,1042,5,213059.0572,1
8,10,465,1656,5,213059.0572,1
8,9,465,2062,5,213059.0572,0
8,8,465,1448,5,213059.0572,0
8,7,465,1439,5,213059.0572,0
8,6,465,1439,5,213059.0572,0
8,5,465,1439,5,213059.0572,1
8,4,465,1430,5,213059.0572,1
8,3,465,1430,5,213059.0572,0
8,2,465,1430,5,213059.0572,1
8,1,465,1430,5,213059.0572,1
8,0,465,4150,5,213059.0572,1
8,23,465,3560,4,219848.6523,1
8,22,465,2720,4,219848.6523,1
8,21,465,1880,4,219848.6523,1
8,20,465,2158,4,219848.6523,1
8,19,465,2234,4,219848.6523,0
8,18,465,1663,4,219848.6523,1
8,17,465,1759,4,219848.6523,1
8,16,465,2265,4,219848.6523,1
8,15,465,1182,4,219848.6523,1
8,14,465,1493,4,219848.6523,1
8,13,465,1332,4,219848.6523,1
8,12,465,1032,4,219848.6523,1
8,11,465,1064,4,219848.6523,1
8,10,465,504,4,219848.6523,1
8,9,465,892,4,219848.6523,1
8,8,465,881,4,219848.6523,1
8,7,465,881,4,219848.6523,1
8,6,465,870,4,219848.6523,0
8,5,465,720,4,219848.6523,1
8,4,465,720,4,219848.6523,1
8,3,465,720,4,219848.6523,1
8,2,465,720,4,219848.6523,1
8,1,465,720,4,219848.6523,1
8,0,465,1804,4,219848.6523,1
8,23,465,1084,3,217466.2741,1
8,22,465,1084,3,217466.2741,1
8,21,465,1234,3,217466.2741,1
8,20,465,1244,3,217466.2741,1
8,19,465,1244,3,217466.2741,1
8,18,465,1244,3,217466.2741,1
8,17,465,1148,3,217466.2741,1
8,16,465,1298,3,217466.2741,0
8,15,465,1116,3,217466.2741,1
8,14,465,1052,3,217466.2741,0
8,13,465,1052,3,217466.2741,0
8,12,465,1052,3,217466.2741,1
8,11,465,1199,3,217466.2741,1
8,10,465,1527,3,217466.2741,1
8,9,465,1639,3,217466.2741,1
8,8,465,1241,3,217466.2741,1
8,7,465,881,3,217466.2741,1
8,6,465,881,3,217466.2741,0
8,5,465,881,3,217466.2741,1
8,4,465,881,3,217466.2741,1
8,3,465,881,3,217466.2741,1
8,2,465,881,3,217466.2741,1
8,1,465,924,3,217466.2741,1
8,0,465,1434,3,217466.2741,1
8,23,465,510,2,215782.648,1
8,22,465,510,2,215782.648,0
8,21,465,580,2,215782.648,1
8,20,465,650,2,215782.648,1
8,19,465,655,2,215782.648,1
8,18,465,761,2,215782.648,1
8,17,465,1381,2,215782.648,1
8,16,465,1096,2,215782.648,1
8,15,465,1206,2,215782.648,1
8,14,322,1426,2,215782.648,1
8,13,322,2241,2,215782.648,1
8,12,322,2021,2,215782.648,1
8,11,322,2301,2,215782.648,1
8,10,322,1956,2,215782.648,1
8,9,322,1296,2,215782.648,1
8,8,322,1271,2,215782.648,1
8,7,322,986,2,215782.648,1
8,6,322,1646,2,215782.648,0
8,5,322,986,2,215782.648,1
8,4,322,886,2,215782.648,1
8,3,322,886,2,215782.648,1
8,2,322,886,2,215782.648,1
8,1,322,886,2,215782.648,1
8,0,354,2330,2,215782.648,1
7,23,322,1703,1,214589.2903,1
7,22,322,1703,1,214589.2903,1
7,21,322,1419,1,214589.2903,1
7,20,322,1220,1,214589.2903,1
7,19,322,1069,1,214589.2903,1
7,18,322,1124,1,214589.2903,1
7,17,322,1742,1,214589.2903,1
7,16,322,1210,1,214589.2903,1
7,15,322,490,1,214589.2903,1
7,14,322,314,1,214589.2903,1
7,13,322,355,1,214589.2903,1
7,12,322,352,1,214589.2903,1
7,11,322,349,1,214589.2903,1
7,10,322,541,1,214589.2903,1
7,9,355,944,1,214589.2903,1
7,8,322,1443,1,214589.2903,1
7,7,322,1373,1,214589.2903,0
7,6,322,1263,1,214589.2903,0
7,5,322,1263,1,214589.2903,1
7,4,322,1604,1,214589.2903,1
7,3,322,1406,1,214589.2903,1
7,2,322,1301,1,214589.2903,1
7,1,322,993,1,214589.2903,1
7,0,322,1822,1,214589.2903,1
7,23,322,1310,7,212627.3294,1
7,22,322,1097,7,212627.3294,1
7,21,322,844,7,212627.3294,1
7,20,322,701,7,212627.3294,1
7,19,322,701,7,212627.3294,1
7,18,322,823,7,212627.3294,1
7,17,322,823,7,212627.3294,1
7,16,322,701,7,212627.3294,1
7,15,322,741,7,212627.3294,0
7,14,322,1168,7,212627.3294,0
7,13,322,728,7,212627.3294,0
7,12,322,393,7,212627.3294,0
7,11,322,239,7,212627.3294,0
7,10,322,164,7,212627.3294,0
7,9,322,41,7,212627.3294,0
7,8,322,41,7,212627.3294,0
7,7,322,104,7,212627.3294,0
7,6,322,104,7,212627.3294,0
7,5,322,41,7,212627.3294,0
7,4,322,41,7,212627.3294,0
7,3,322,249,7,212627.3294,0
7,2,322,1114,7,212627.3294,0
7,1,322,906,7,212627.3294,0
7,0,438,379,7,212627.3294,0
7,23,438,379,6,202696.6086,0
7,22,438,191,6,202696.6086,0
7,21,438,348,6,202696.6086,0
7,20,438,348,6,202696.6086,0
7,19,438,191,6,202696.6086,0
7,18,438,348,6,202696.6086,1
7,17,438,655,6,202696.6086,0
7,16,438,348,6,202696.6086,0
7,15,438,379,6,202696.6086,1
7,14,438,459,6,202696.6086,1
7,13,438,459,6,202696.6086,1
7,12,438,459,6,202696.6086,0
7,11,438,452,6,202696.6086,1
7,10,438,303,6,202696.6086,1
7,9,438,209,6,202696.6086,0
7,8,438,136,6,202696.6086,0
7,7,438,150,6,202696.6086,0
7,6,438,420,6,202696.6086,0
7,5,438,556,6,202696.6086,0
7,4,438,820,6,202696.6086,0
7,3,438,804,6,202696.6086,0
7,2,438,462,6,202696.6086,0
7,1,438,453,6,202696.6086,0
7,0,438,1219,6,202696.6086,0
7,23,438,933,5,198841.7408,0
7,22,438,849,5,198841.7408,0
7,21,438,563,5,198841.7408,0
7,20,438,550,5,198841.7408,0
7,19,438,566,5,198841.7408,0
7,18,438,652,5,198841.7408,0
7,17,438,1028,5,198841.7408,0
7,16,438,937,5,198841.7408,0
7,15,438,634,5,198841.7408,0
7,14,438,634,5,198841.7408,0
7,13,438,468,5,198841.7408,0
7,12,438,385,5,198841.7408,0
7,11,438,385,5,198841.7408,0
7,10,438,385,5,198841.7408,0
7,9,438,671,5,198841.7408,0
7,8,438,385,5,198841.7408,0
7,7,438,385,5,198841.7408,0
7,6,438,385,5,198841.7408,0
7,5,438,385,5,198841.7408,1
7,4,438,385,5,198841.7408,1
7,3,438,385,5,198841.7408,1
7,2,438,456,5,198841.7408,0
7,1,438,774,5,198841.7408,1
7,0,438,890,5,198841.7408,1
7,23,438,407,4,216016.4466,0
7,22,438,857,4,216016.4466,0
7,21,438,736,4,216016.4466,1
7,20,438,482,4,216016.4466,0
7,19,438,317,4,216016.4466,0
7,18,438,121,4,216016.4466,0
7,17,438,171,4,216016.4466,0
7,16,438,171,4,216016.4466,0
7,15,438,64,4,216016.4466,1
7,14,438,64,4,216016.4466,1
7,13,438,221,4,216016.4466,1
7,12,438,505,4,216016.4466,1
7,11,438,356,4,216016.4466,1
7,10,438,193,4,216016.4466,1
7,9,438,621,4,216016.4466,1
7,8,438,428,4,216016.4466,1
7,7,438,428,4,216016.4466,1
7,6,438,428,4,216016.4466,1
7,5,438,428,4,216016.4466,1
7,4,438,428,4,216016.4466,1
7,3,438,588,4,216016.4466,1
7,2,438,702,4,216016.4466,1
7,1,438,897,4,216016.4466,1
7,0,438,669,4,216016.4466,1
7,23,282,474,3,225490.5788,1
7,22,282,474,3,225490.5788,1
7,21,282,474,3,225490.5788,1
7,20,282,474,3,225490.5788,1
7,19,282,474,3,225490.5788,1
7,18,282,474,3,225490.5788,1
7,17,282,549,3,225490.5788,1
7,16,282,549,3,225490.5788,1
7,15,282,1045,3,225490.5788,1
7,14,282,1605,3,225490.5788,1
7,13,282,1091,3,225490.5788,1
7,12,282,577,3,225490.5788,1
7,11,282,545,3,225490.5788,1
7,10,282,739,3,225490.5788,1
7,9,282,693,3,225490.5788,1
7,8,282,317,3,225490.5788,1
7,7,282,0,3,225490.5788,0
7,6,282,0,3,225490.5788,0
7,5,282,0,3,225490.5788,1
7,4,282,110,3,225490.5788,1
7,3,282,224,3,225490.5788,1
7,2,282,362,3,225490.5788,1
7,1,282,373,3,225490.5788,1
7,0,282,363,3,225490.5788,1
7,23,282,401,2,220166.0886,1
7,22,282,401,2,220166.0886,1
7,21,282,305,2,220166.0886,1
7,20,282,142,2,220166.0886,1
7,19,282,75,2,220166.0886,1
7,18,282,100,2,220166.0886,1
7,17,282,493,2,220166.0886,1
7,16,282,468,2,220166.0886,1
7,15,282,535,2,220166.0886,1
7,14,282,232,2,220166.0886,1
7,13,282,232,2,220166.0886,0
7,12,282,217,2,220166.0886,0
7,11,282,1117,2,220166.0886,1
7,10,282,1117,2,220166.0886,1
7,9,282,1175,2,220166.0886,1
7,8,282,275,2,220166.0886,0
7,7,282,217,2,220166.0886,0
7,6,282,217,2,220166.0886,0
7,5,282,268,2,220166.0886,1
7,4,282,322,2,220166.0886,1
7,3,282,378,2,220166.0886,1
7,2,282,429,2,220166.0886,1
7,1,282,428,2,220166.0886,1
7,0,282,240,2,220166.0886,0
7,23,282,134,1,216684.202,1
7,22,282,156,1,216684.202,1
7,21,282,151,1,216684.202,1
7,20,282,129,1,216684.202,1
7,19,438,137,1,216684.202,1
7,18,438,232,1,216684.202,1
7,17,438,257,1,216684.202,1
7,16,438,210,1,216684.202,1
7,15,438,141,1,216684.202,1
7,14,438,118,1,216684.202,1
7,13,438,70,1,216684.202,1
7,12,438,67,1,216684.202,1
7,11,438,130,1,216684.202,1
7,10,438,313,1,216684.202,1
7,9,470,473,1,216684.202,1
7,8,438,290,1,216684.202,1
7,7,438,130,1,216684.202,0
7,6,438,205,1,216684.202,0
7,5,438,142,1,216684.202,1
7,4,438,244,1,216684.202,1
7,3,438,296,1,216684.202,1
7,2,438,305,1,216684.202,1
7,1,438,493,1,216684.202,1
7,0,438,788,1,216684.202,1
7,23,438,1373,7,215783.3682,1
7,22,438,1275,7,215783.3682,1
7,21,438,592,7,215783.3682,1
7,20,438,516,7,215783.3682,1
7,19,438,599,7,215783.3682,1
7,18,438,449,7,215783.3682,1
7,17,438,224,7,215783.3682,1
7,16,438,224,7,215783.3682,1
7,15,438,224,7,215783.3682,0
7,14,438,224,7,215783.3682,0
7,13,438,224,7,215783.3682,0
7,12,438,224,7,215783.3682,0
7,11,438,224,7,215783.3682,1
